Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
4;22;700014162;Sechskantschr.M6x16 ISO4017-A2-70;22;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;23;500053323;Sperrkantscheibe SKB-6-NrFSt;20;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;24;700014178;Sechskantschr.M6x20 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;25;500238426;Halbrundkopfschr.M5x14 ISO7380-2-A2-70;4;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W09;X
4;26;500267216;Sechskantm.M6 ISO7040-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;27;500270987;Käfigm.M5-RR-083-16-A2/A2 Klipko;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;28;500143654;Käfigm.M6-RR-083-35-A2/A2;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;29;500158279;Käfigm.M6-RR-083-16-A2/A2;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;30;500511518;Linsenflachkopfschr.M5x50:Böllhoff;4;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W02;
4;31;500511167;Verstellelement;20;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;32;500439861;Halbrundkopfschr.M5x10 ISO7380-2-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;33;500505902;Klettband DualLock SJ3550 12mm sk;2,080;M;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W02;
4;34;700038088;Tesaband 25mm brt.Tesa4541 weiß,selbstkl; 0,500;M;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W02;X
4;35;500214801;Novapress-basic 1x25 Streifen, selbstkl.;1,040;M;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W09;
4;36;700024038;Kantenschutz 4610064 PVC schwarz; 0,480;M;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W02;
4;37;500522209;Federklammer;16;ST;86;SP;100;PD;F;HALB;;88;;W-BRU001;W05;
4;38;500156494;Schmierfett Klüber Barrierta L25DL; 0,100;KG;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W09;
4;39;500595003;C-Profil 10x32x586;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;40;700037644;Halbrundkopfschr.M6x20 ISO7380-1-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;1;500036716;Montagepaste Klüber 46MR401; 0,005;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
4;42;500287173;Primer 3M 94; 0,100;KG;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W09;
4;1;700040869;Loctite 222 BO 50ML EGFD; 0,016;KG;86;SP;1;V1;F;ROH;1;88;;B-BAS001;W09;
3;2;500585020;Anbau SW-Verkleidung BM3 5 rechts;1;ST;86;SP;300;PD;E;HALB;;;;W-BRU001;;
4;1;500589803;Fensterverkleidung BM kpl;2;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
4;2;500595147;Zwischenstück BM FVKL/EP;2;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
4;3;500595148;Zwischenstück BM FVKL/FVKL;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
4;4;500594919;Ausgleichsblech 2 kpl.EP;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;5;500595000;Halter Abdeckblech EP re kpl;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;6;500595001;Halter Abdeckblech EP li kpl;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;7;500594957;Ausgleichsblech 1 kpl. EP;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;8;500594956;Ausgleichsblech Radkasten links;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;9;500594953;Ausgleichsblech Mitte re;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;10;500594952;Ausgleichsblech Mitte li;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;11;500594951;Ausgleichsblech Radkasten rechts;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;12;500594749;Abdeckblech Kopf / EP;2;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;13;500579351;Abdeckblech Mitte;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;14;500512120;Sicherungsblech 590066607;3;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;15;500512122;Kabelbahn links 590066610;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;16;500512123;Kabelbahn rechts 590066611;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;17;500098229;Profil querschnitt Fassungsprofil;1,300;M;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W11;
4;18;500446636;Beilage 1mm einfach;12;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;19;500446637;Beilage 2mm einfach;6;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;20;500243160;Scheibe 6 ISO7093-1 200HV-A2;6;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;21;700024891;Nutenstein M6 4420/6OS St/Zn;6;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;22;700014162;Sechskantschr.M6x16 ISO4017-A2-70;22;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;23;500053323;Sperrkantscheibe SKB-6-NrFSt;20;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;24;700014178;Sechskantschr.M6x20 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;25;500238426;Halbrundkopfschr.M5x14 ISO7380-2-A2-70;4;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W09;X
4;26;500267216;Sechskantm.M6 ISO7040-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;27;500270987;Käfigm.M5-RR-083-16-A2/A2 Klipko;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;28;500143654;Käfigm.M6-RR-083-35-A2/A2;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;29;500158279;Käfigm.M6-RR-083-16-A2/A2;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;30;500511518;Linsenflachkopfschr.M5x50:Böllhoff;4;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W02;
4;31;500511167;Verstellelement;20;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;32;500439861;Halbrundkopfschr.M5x10 ISO7380-2-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;33;500505902;Klettband DualLock SJ3550 12mm sk;2,080;M;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W02;
4;34;700038088;Tesaband 25mm brt.Tesa4541 weiß,selbstkl; 0,500;M;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W02;X
4;35;500214801;Novapress-basic 1x25 Streifen, selbstkl.;1,040;M;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W09;
4;36;700024038;Kantenschutz 4610064 PVC schwarz; 0,480;M;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W02;
4;37;500522209;Federklammer;16;ST;86;SP;100;PD;F;HALB;;88;;W-BRU001;W05;
4;38;500156494;Schmierfett Klüber Barrierta L25DL; 0,100;KG;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W09;
4;39;500595003;C-Profil 10x32x586;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
4;40;700037644;Halbrundkopfschr.M6x20 ISO7380-1-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
4;1;500036716;Montagepaste Klüber 46MR401; 0,005;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
4;42;500287173;Primer 3M 94; 0,100;KG;86;SP;1;PD;F;ROH;1;88;;W-BRU001;W09;
4;1;700040869;Loctite 222 BO 50ML EGFD; 0,016;KG;86;SP;1;V1;F;ROH;1;88;;B-BAS001;W09;
3;10;500584956;Anbau EP-Verkleidung li BM;1;ST;86;SP;300;PD;E;HALB;;;;W-BRU001;;
4;1;500588943;EP-Verkleidung li kpl BM;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W06;
4;2;500533126;Gewindeplatte Haltestange lang;2;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W05;
4;3;500044599;Klettband DualLock SJ3550 25mm sk; 0,660;M;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W02;
4;4;500510771;Haltewinkel unten;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W05;
4;5;500511190;Anschlagpuffer Typ D D=25 H=15 G=M8x60;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W02;X
4;6;500519423;Beilage Bl 2x30x30 EN485-4          P002;4;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W10;X
4;7;500519388;Beilage Bl 1x30x30 EN485-4          P001;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W10;X
4;8;700014189;Sechskantschr.M6x25 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;9;500053323;Sperrkantscheibe SKB-6-NrFSt;6;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;10;500143654;Käfigm.M6-RR-083-35-A2/A2;1;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;11;700004691;Klips-Muttern- M6-St-verzinkt;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W11;
4;12;500390239;Senkschr.M5x12 ISO10642-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;13;500525092;Scheibe f. Senkschr.M5 INOX A4;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;14;700019602;Sechskantm.M8 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;15;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;16;700019595;Sechskantm.M6 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;17;700014162;Sechskantschr.M6x16 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;18;500511518;Linsenflachkopfschr.M5x50:Böllhoff;5;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W02;
4;19;500511167;Verstellelement;5;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;20;500513396;Filz; 0,350;M;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W02;
4;11;500340296;Loctite 243 Schraubensicherung; 0,002;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
4;22;500287173;Primer 3M 94; 0,001;KG;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W09;
4;1;500036716;Montagepaste Klüber 46MR401; 0,005;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;11;500588940;Anbau EP-Verkleidung re BM;1;ST;86;SP;300;PD;E;HALB;;;;W-BRU001;;
4;1;500588946;EP-Verkleidung re kpl BM;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W06;
4;2;500533126;Gewindeplatte Haltestange lang;2;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W05;
4;3;500044599;Klettband DualLock SJ3550 25mm sk; 0,660;M;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W02;
4;4;500510771;Haltewinkel unten;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W05;
4;5;500511190;Anschlagpuffer Typ D D=25 H=15 G=M8x60;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W02;X
4;6;500519423;Beilage Bl 2x30x30 EN485-4          P002;4;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W10;X
4;7;500519388;Beilage Bl 1x30x30 EN485-4          P001;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W10;X
4;8;700014189;Sechskantschr.M6x25 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;9;500053323;Sperrkantscheibe SKB-6-NrFSt;6;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;10;500143654;Käfigm.M6-RR-083-35-A2/A2;1;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;11;700004691;Klips-Muttern- M6-St-verzinkt;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W11;
4;12;500390239;Senkschr.M5x12 ISO10642-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;13;500525092;Scheibe f. Senkschr.M5 INOX A4;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;14;700019602;Sechskantm.M8 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;15;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;16;700019595;Sechskantm.M6 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;17;700014162;Sechskantschr.M6x16 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;18;500511518;Linsenflachkopfschr.M5x50:Böllhoff;5;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W02;
4;19;500511167;Verstellelement;5;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;20;500513396;Filz; 0,350;M;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W02;
4;11;500340296;Loctite 243 Schraubensicherung; 0,002;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
4;22;500287173;Primer 3M 94; 0,001;KG;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W09;
4;1;500036716;Montagepaste Klüber 46MR401; 0,005;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;12;500588940;Anbau EP-Verkleidung re BM;1;ST;86;SP;300;PD;E;HALB;;;;W-BRU001;;
4;1;500588946;EP-Verkleidung re kpl BM;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W06;
4;2;500533126;Gewindeplatte Haltestange lang;2;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W05;
4;3;500044599;Klettband DualLock SJ3550 25mm sk; 0,660;M;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W02;
4;4;500510771;Haltewinkel unten;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W05;
4;5;500511190;Anschlagpuffer Typ D D=25 H=15 G=M8x60;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W02;X
4;6;500519423;Beilage Bl 2x30x30 EN485-4          P002;4;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W10;X
4;7;500519388;Beilage Bl 1x30x30 EN485-4          P001;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W10;X
4;8;700014189;Sechskantschr.M6x25 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;9;500053323;Sperrkantscheibe SKB-6-NrFSt;6;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;10;500143654;Käfigm.M6-RR-083-35-A2/A2;1;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;11;700004691;Klips-Muttern- M6-St-verzinkt;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W11;
4;12;500390239;Senkschr.M5x12 ISO10642-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;13;500525092;Scheibe f. Senkschr.M5 INOX A4;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;14;700019602;Sechskantm.M8 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;15;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;16;700019595;Sechskantm.M6 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;17;700014162;Sechskantschr.M6x16 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;18;500511518;Linsenflachkopfschr.M5x50:Böllhoff;5;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W02;
4;19;500511167;Verstellelement;5;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;20;500513396;Filz; 0,350;M;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W02;
4;11;500340296;Loctite 243 Schraubensicherung; 0,002;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
4;22;500287173;Primer 3M 94; 0,001;KG;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W09;
4;1;500036716;Montagepaste Klüber 46MR401; 0,005;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;13;500584956;Anbau EP-Verkleidung li BM;1;ST;86;SP;300;PD;E;HALB;;;;W-BRU001;;
4;1;500588943;EP-Verkleidung li kpl BM;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W06;
4;2;500533126;Gewindeplatte Haltestange lang;2;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W05;
4;3;500044599;Klettband DualLock SJ3550 25mm sk; 0,660;M;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W02;
4;4;500510771;Haltewinkel unten;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W05;
4;5;500511190;Anschlagpuffer Typ D D=25 H=15 G=M8x60;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W02;X
4;6;500519423;Beilage Bl 2x30x30 EN485-4          P002;4;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W10;X
4;7;500519388;Beilage Bl 1x30x30 EN485-4          P001;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W10;X
4;8;700014189;Sechskantschr.M6x25 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;9;500053323;Sperrkantscheibe SKB-6-NrFSt;6;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;10;500143654;Käfigm.M6-RR-083-35-A2/A2;1;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;11;700004691;Klips-Muttern- M6-St-verzinkt;1;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W11;
4;12;500390239;Senkschr.M5x12 ISO10642-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;13;500525092;Scheibe f. Senkschr.M5 INOX A4;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;14;700019602;Sechskantm.M8 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;15;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;16;700019595;Sechskantm.M6 ISO4032-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;17;700014162;Sechskantschr.M6x16 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;18;500511518;Linsenflachkopfschr.M5x50:Böllhoff;5;ST;86;SP;1;PD;F;ROH;;88;;W-FZU001;W02;
4;19;500511167;Verstellelement;5;ST;86;SP;1;ND;F;ROH;;88;;W-FZU001;W09;X
4;20;500513396;Filz; 0,350;M;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W02;
4;11;500340296;Loctite 243 Schraubensicherung; 0,002;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
4;22;500287173;Primer 3M 94; 0,001;KG;86;SP;1;PD;F;ROH;1;88;;W-FZU001;W09;
4;1;500036716;Montagepaste Klüber 46MR401; 0,005;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
2;2;585081BM3;Layout Innenkamera BM3 5;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001M;;
3;1;500603217;Innenkamera CAM-IP-3.6M12PCD2R;1;ST;86;SP;1;PD;F;LBEI;;88;;W-BRU001;W01;
3;2;650086875;Zylinderschr.M4x20 ISO4762-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;3;815001290;Sperrkantscheibe SKM-4-NrFSt (A4);4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,020;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500603217;Innenkamera CAM-IP-3.6M12PCD2R;1;ST;86;SP;1;PD;F;LBEI;;88;;W-BRU001;W01;
3;2;650086875;Zylinderschr.M4x20 ISO4762-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;3;815001290;Sperrkantscheibe SKM-4-NrFSt (A4);4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,020;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
2;3;585059BM3;Layout Beleuchtung BM;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001M;;
1;6;500589541;Ausbau 313BM3;1;ST;86;SP;1;PD;E;HALB;1;15;INV;W-BRU001;;
2;1;585074BM3;Layout Haltestangen BM3 5;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001M;;
3;1;500596191;Portalhaltestange kpl;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;3;500596237;Portal Hülse;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;4;500602318;Hülsenm.Flachkopf M8 Edelstahl;1;ST;86;SP;1;PD;F;ROH;;88;;76884;W02;X
3;5;500477158;Halbrundkopfschr.M8x35 ISO7380-1-A2-70;1;ST;86;SP;1;PD;F;ROH;;88;;76884;W02;X
3;6;815001297;Sperrkantscheibe SKS-8-NrFSt;1;ST;86;SP;1;ND;F;ROH;;88;;76884;W09;X
3;7;500596227;Beilage Bl 5x35x35;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;8;500596225;Beilage Bl 1x35x35;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;9;500596226;Beilage Bl 2x35x35;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;10;650106532;Zylinderschr.M12x35 ISO4762-A2-70;1;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W02;X
3;11;500377016;Sperrkantscheibe SKZ-12 TN096660-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;12;500605501;Beilage Bl 5x30x30 ISO9445;1;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
3;13;500577882;Haltestangen-Beilage 1x20x47,5;2;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
3;14;500490299;Zylinderschr.M12x100 ISO4762-A4-80;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500596191;Portalhaltestange kpl;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;3;500596237;Portal Hülse;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;4;500602318;Hülsenm.Flachkopf M8 Edelstahl;1;ST;86;SP;1;PD;F;ROH;;88;;76884;W02;X
3;5;500477158;Halbrundkopfschr.M8x35 ISO7380-1-A2-70;1;ST;86;SP;1;PD;F;ROH;;88;;76884;W02;X
3;6;815001297;Sperrkantscheibe SKS-8-NrFSt;1;ST;86;SP;1;ND;F;ROH;;88;;76884;W09;X
3;7;500596227;Beilage Bl 5x35x35;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;8;500596225;Beilage Bl 1x35x35;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;9;500596226;Beilage Bl 2x35x35;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;10;650106532;Zylinderschr.M12x35 ISO4762-A2-70;1;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W02;X
3;11;500377016;Sperrkantscheibe SKZ-12 TN096660-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;12;500605501;Beilage Bl 5x30x30 ISO9445;1;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
3;13;500577882;Haltestangen-Beilage 1x20x47,5;2;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
3;14;500490299;Zylinderschr.M12x100 ISO4762-A4-80;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500596191;Portalhaltestange kpl;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;3;500596237;Portal Hülse;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;4;500602318;Hülsenm.Flachkopf M8 Edelstahl;1;ST;86;SP;1;PD;F;ROH;;88;;76884;W02;X
3;5;500477158;Halbrundkopfschr.M8x35 ISO7380-1-A2-70;1;ST;86;SP;1;PD;F;ROH;;88;;76884;W02;X
3;6;815001297;Sperrkantscheibe SKS-8-NrFSt;1;ST;86;SP;1;ND;F;ROH;;88;;76884;W09;X
3;7;500596227;Beilage Bl 5x35x35;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;8;500596225;Beilage Bl 1x35x35;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;9;500596226;Beilage Bl 2x35x35;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;10;650106532;Zylinderschr.M12x35 ISO4762-A2-70;1;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W02;X
3;11;500377016;Sperrkantscheibe SKZ-12 TN096660-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;12;500605501;Beilage Bl 5x30x30 ISO9445;1;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
3;13;500577882;Haltestangen-Beilage 1x20x47,5;2;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
3;14;500490299;Zylinderschr.M12x100 ISO4762-A4-80;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500596191;Portalhaltestange kpl;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;3;500596237;Portal Hülse;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
